,Fecha,hm,Diff,Pantano,Latidud,Longuitud,lat,lon_x,name,lon_y,time,prec
1780,06-11-2021  12:00,15.70,0.00,almanzora,37.333547222222,-1.9045833333333,37.40659,-1.943609,ALBOX,-1.943609,2021-11-07T13,0.0
1781,06-11-2021  12:00,15.70,0.00,almanzora,37.333547222222,-1.9045833333333,37.40659,-1.943609,ALBOX,-1.943609,2021-11-07T14,0.0
1782,06-11-2021  12:00,15.70,0.00,almanzora,37.333547222222,-1.9045833333333,37.40659,-1.943609,ALBOX,-1.943609,2021-11-07T15,0.0
1783,06-11-2021  12:00,15.70,0.00,almanzora,37.333547222222,-1.9045833333333,37.40659,-1.943609,ALBOX,-1.943609,2021-11-07T16,0.0
1784,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T19,0.0
1785,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T20,0.0
1786,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T21,0.0
1787,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T22,0.0
1788,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T23,0.0
1789,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T00,0.0
1790,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T01,0.0
1791,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T02,0.0
1792,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T03,0.0
1793,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T04,0.0
1794,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T05,0.0
1795,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T06,0.0
1796,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T07,0.0
1797,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T08,0.0
1798,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T09,0.0
1799,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T10,0.0
1800,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T11,0.0
1801,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T12,0.0
1802,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T13,0.0
1803,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T14,0.0
1804,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T15,0.0
1805,04-11-2021  15:00,1177.07,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.437733,2021-11-07T16,0.0
1806,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T19,0.0
1807,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T20,0.0
1808,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T21,0.0
1809,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T22,0.0
1810,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T23,0.0
1811,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T00,0.0
1812,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T01,0.0
1813,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T02,0.0
1814,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T03,0.0
1815,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T04,0.0
1816,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T05,0.0
1817,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T06,0.0
1818,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T07,0.0
1819,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T08,0.0
1820,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T09,0.0
1821,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T10,0.0
1822,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T11,0.0
1823,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T12,0.0
1824,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T13,0.0
1825,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T14,0.0
1826,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T15,0.0
1827,03-11-2021  15:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.437733,2021-11-07T16,0.0
1828,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T19,0.0
1829,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T20,0.0
1830,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T21,0.0
1831,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T22,0.0
1832,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-06T23,0.0
1833,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T00,0.0
1834,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T01,0.0
1835,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T02,0.0
1836,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T03,0.0
1837,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T04,0.0
1838,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T05,0.0
1839,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T06,0.0
1840,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T07,0.0
1841,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T08,0.0
1842,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T09,0.0
1843,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T10,0.0
1844,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T11,0.0
1845,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T12,0.0
1846,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T13,0.0
1847,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T14,0.0
1848,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.20289,2021-11-07T15,0.0
1849,03-11-2021  09:00,1181.23,0.00,almendra,41.2715158,-6.3201609,41.26278,-6.20289,VILLARINO DE LOS AIRES,-6.437733,2021-11-07T16,0.0
1850,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T19,0.0
1851,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T20,0.0
1852,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T21,0.0
1853,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T22,0.0
1854,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T23,0.0
1855,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T00,0.0
1856,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T01,0.0
1857,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T02,0.0
1858,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T03,0.0
1859,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T04,0.0
1860,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T05,0.0
1861,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T06,0.0
1862,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T07,0.0
1863,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T08,0.0
1864,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T09,0.0
1865,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T10,0.0
1866,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T11,0.0
1867,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T12,0.0
1868,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T13,0.0
1869,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T14,0.0
1870,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T15,0.0
1871,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T16,0.0
1872,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T17,0.0
1873,06-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-2.95638,2021-11-07T18,0.0
1874,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T19,0.0
1875,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T20,0.0
1876,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T21,0.0
1877,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T22,0.0
1878,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T23,0.0
1879,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T00,0.0
1880,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T01,0.0
1881,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T02,0.0
1882,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T03,0.0
1883,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T04,0.0
1884,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T05,0.0
1885,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T06,0.0
1886,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T07,0.0
1887,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T08,0.0
1888,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T09,0.0
1889,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T10,0.0
1890,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T11,0.0
1891,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T12,0.0
1892,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T13,0.0
1893,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T14,0.0
1894,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T15,0.0
1895,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T16,0.0
1896,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T17,0.0
1897,07-11-2021  12:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-2.95638,2021-11-07T18,0.0
1898,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T19,0.0
1899,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T20,0.0
1900,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T21,0.0
1901,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T22,0.0
1902,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T23,0.0
1903,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T00,0.0
1904,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T01,0.0
1905,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T02,0.0
1906,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T03,0.0
1907,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T04,0.0
1908,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T05,0.0
1909,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T06,0.0
1910,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T07,0.0
1911,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T08,0.0
1912,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T09,0.0
1913,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T10,0.0
1914,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T11,0.0
1915,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T12,0.0
1916,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T13,0.0
1917,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T14,0.0
1918,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T15,0.0
1919,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T16,0.0
1920,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T17,0.0
1921,07-11-2021  06:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-2.95638,2021-11-07T18,0.0
1922,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T19,0.0
1923,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T20,0.0
1924,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T21,0.0
1925,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T22,0.0
1926,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-06T23,0.0
1927,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T00,0.0
1928,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T01,0.0
1929,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T02,0.0
1930,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T03,0.0
1931,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T04,0.0
1932,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T05,0.0
1933,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T06,0.0
1934,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T07,0.0
1935,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T08,0.0
1936,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T09,0.0
1937,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T10,0.0
1938,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T11,0.0
1939,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T12,0.0
1940,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T13,0.0
1941,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T14,0.0
1942,07-11-2021  00:00,2.62,0.00,almodovar,36.1467638,-5.7055439,36.245556,-5.909444,VEJER DE LA FRONTERA,-5.909444,2021-11-07T15,0.0
